n,x,y,radius
2.840000000000000000e+02,-7.269632005413569076e-02,-1.423694186818842411e+00,1.425548979351876966e+00
2.850000000000000000e+02,-1.438810293950777974e-01,-1.420059370816135536e+00,1.427329803255892759e+00
2.860000000000000000e+02,-2.148839979358845853e-01,-1.412865319346381598e+00,1.429112851800256490e+00
2.870000000000000000e+02,-2.855272639032036541e-01,-1.402121119449587283e+00,1.430898127764032468e+00
2.880000000000000000e+02,-3.556333198756830294e-01,-1.387844756254427159e+00,1.432685633929757119e+00
2.890000000000000000e+02,-4.250255576884043873e-01,-1.370063090260642991e+00,1.434475373083442529e+00
2.900000000000000000e+02,-4.935287122014365702e-01,-1.348811812376222719e+00,1.436267348014581557e+00
2.910000000000000000e+02,-5.609693028202477061e-01,-1.324135376766150785e+00,1.438061561516151166e+00
2.920000000000000000e+02,-6.271760716585552675e-01,-1.296086911625138338e+00,1.439858016384617745e+00
2.930000000000000000e+02,-6.919804172398121844e-01,-1.264728108042210586e+00,1.441656715419941337e+00
2.940000000000000000e+02,-7.552168226419226915e-01,-1.230129087180219960e+00,1.443457661425579408e+00
2.950000000000000000e+02,-8.167232770009337228e-01,-1.192368246048123748e+00,1.445260857208491068e+00
2.960000000000000000e+02,-8.763416893033398880e-01,-1.151532082198077012e+00,1.447066305579143286e+00
2.970000000000000000e+02,-9.339182934132437275e-01,-1.107714997732909934e+00,1.448874009351512449e+00
2.980000000000000000e+02,-9.893040432998891909e-01,-1.061019083062247681e+00,1.450683971343091017e+00
2.990000000000000000e+02,-1.042354997453001531e+00,-1.011553880897253288e+00,1.452496194374891081e+00
3.000000000000000000e+02,-1.092932691497864095e+00,-9.594361310246032337e-01,1.454310681271448580e+00
3.010000000000000000e+02,-1.140904498049094329e+00,-9.047894964497100734e-01,1.456127434860828407e+00
3.020000000000000000e+02,-1.186143972871579910e+00,-8.477442715472554013e-01,1.457946457974627519e+00
3.030000000000000000e+02,-1.228531186448942769e+00,-7.884370729036763725e-01,1.459767753447980487e+00
3.040000000000000000e+02,-1.267953040094126571e+00,-7.270105135812292563e-01,1.461591324119563939e+00
3.050000000000000000e+02,-1.304303565773188067e+00,-6.636128615765228833e-01,1.463417172831600555e+00
3.060000000000000000e+02,-1.337484208852014245e+00,-5.983976832878634688e-01,1.465245302429862839e+00
3.070000000000000000e+02,-1.367404093016407529e+00,-5.315234728452628010e-01,1.467075715763679566e+00
3.080000000000000000e+02,-1.393980266658670697e+00,-4.631532681944424135e-01,1.468908415685937774e+00
3.090000000000000000e+02,-1.417137930068392837e+00,-3.934542548615088675e-01,1.470743405053088981e+00
3.100000000000000000e+02,-1.436810642811468197e+00,-3.225973583580892257e-01,1.472580686725152521e+00
3.110000000000000000e+02,-1.452940510729372692e+00,-2.507568262175158269e-01,1.474420263565721534e+00
3.120000000000000000e+02,-1.465478352040248566e+00,-1.781098006810472034e-01,1.476262138441965632e+00
3.130000000000000000e+02,-1.474383842074300954e+00,-1.048358830790347695e-01,1.478106314224635787e+00
3.140000000000000000e+02,-1.479625636228252716e+00,-3.111669097531971628e-02,1.479952793788070542e+00
3.150000000000000000e+02,-1.481181470777018783e+00,4.286459083609292509e-02,1.481801580010197794e+00
3.160000000000000000e+02,-1.479038241235214102e+00,1.169236643749438642e-01,1.483652675772540785e+00
3.170000000000000000e+02,-1.473192058016466799e+00,1.908755764367045527e-01,1.485506083960222989e+00
3.180000000000000000e+02,-1.463648279194631474e+00,2.645351793375279037e-01,1.487361807461971885e+00
3.190000000000000000e+02,-1.450421520227755057e+00,3.377175932972594774e-01,1.489219849170123622e+00
3.200000000000000000e+02,-1.433535640562892066e+00,4.102386693086472191e-01,1.491080211980626791e+00
3.210000000000000000e+02,-1.413023707097459614e+00,4.819154513367918113e-01,1.492942898793048645e+00
3.220000000000000000e+02,-1.388927934530620023e+00,5.525666366916648364e-01,1.494807912510578207e+00
3.230000000000000000e+02,-1.361299602696036892e+00,6.220130334181958043e-01,1.496675256040031377e+00
3.240000000000000000e+02,-1.330198951025127085e+00,6.900780135529976933e-01,1.498544932291854703e+00
3.250000000000000000e+02,-1.295695050347477117e+00,7.565879611042540809e-01,1.500416944180131384e+00
3.260000000000000000e+02,-1.257865652292264436e+00,8.213727136216278923e-01,1.502291294622584372e+00
3.270000000000000000e+02,-1.216797016611183002e+00,8.842659962362411363e-01,1.504167986540581703e+00
3.280000000000000000e+02,-1.172583716799370901e+00,9.451058470668003419e-01,1.506047022859140938e+00
3.290000000000000000e+02,-1.125328424446030873e+00,1.003735032906768909e+00,1.507928406506933161e+00
3.300000000000000000e+02,-1.075141672800692394e+00,1.060001454129070542e+00,1.509812140416288750e+00
3.310000000000000000e+02,-1.022141600094238933e+00,1.113758537769105050e+00,1.511698227523200488e+00
3.320000000000000000e+02,-9.664536732057836810e-01,1.164865617773817030e+00,1.513586670767329334e+00
3.330000000000000000e+02,-9.082103923170927740e-01,1.213188301434106275e+00,1.515477473092008642e+00
3.340000000000000000e+02,-8.475509772453874158e-01,1.258598821049961014e+00,1.517370637444247938e+00
3.350000000000000000e+02,-7.846210361928893651e-01,1.300976369912230313e+00,1.519266166774738469e+00
3.360000000000000000e+02,-7.195722176972778605e-01,1.340207421721874681e+00,1.521164064037858310e+00
3.370000000000000000e+02,-6.525618466111841043e-01,1.376186032606738552e+00,1.523064332191675252e+00
3.380000000000000000e+02,-5.837525449808471656e-01,1.408814124937297851e+00,1.524966974197953018e+00
3.390000000000000000e+02,-5.133118387339822286e-01,1.438001752186340187e+00,1.526871993022154594e+00
3.400000000000000000e+02,-4.414117511246652414e-01,1.463667344123039227e+00,1.528779391633447782e+00
3.410000000000000000e+02,-3.682283839185132579e-01,1.485737931679272483e+00,1.530689173004709636e+00
3.420000000000000000e+02,-2.939414873345496115e-01,1.504149350875198188e+00,1.532601340112531352e+00
3.430000000000000000e+02,-2.187340197907897132e-01,1.518846425241925591e+00,1.534515895937221597e+00
3.440000000000000000e+02,-1.427916985286934448e-01,1.529783126231465173e+00,1.536432843462812725e+00
3.450000000000000000e+02,-6.630254221712017504e-02,1.536922711157899801e+00,1.538352185677064776e+00
3.460000000000000000e+02,1.054359334077481503e-02,1.540237838268755821e+00,1.540273925571469693e+00
3.470000000000000000e+02,8.755548525421261163e-02,1.539710658601717075e+00,1.542198066141257318e+00
3.480000000000000000e+02,1.645410181842984765e-01,1.535332884339006387e+00,1.544124610385398499e+00
3.490000000000000000e+02,2.413076624012487903e-01,1.527105833429791559e+00,1.546053561306610424e+00
3.500000000000000000e+02,3.176629540727383683e-01,1.515040450309729225e+00,1.547984921911362166e+00
3.510000000000000000e+02,3.934149765882248295e-01,1.499157302606092257e+00,1.549918695209877129e+00
3.520000000000000000e+02,4.683728417185294424e-01,1.479486553776681035e+00,1.551854884216140373e+00
3.530000000000000000e+02,5.423471694073634941e-01,1.456067911690754668e+00,1.553793491947901950e+00
3.540000000000000000e+02,6.151505649919012386e-01,1.428950553220386555e+00,1.555734521426680894e+00
3.550000000000000000e+02,6.865980926529205997e-01,1.398193024970791454e+00,1.557677975677771665e+00
3.560000000000000000e+02,7.565077439014601390e-01,1.363863120338145496e+00,1.559623857730247698e+00
3.570000000000000000e+02,8.247008999183673694e-01,1.326037733143072384e+00,1.561572170616966071e+00
3.580000000000000000e+02,8.910027865755210108e-01,1.284802688147153926e+00,1.563522917374573051e+00
3.590000000000000000e+02,9.552429209828786627e-01,1.240252548818377765e+00,1.565476101043508317e+00
3.600000000000000000e+02,1.017255548423797507e+00,1.192490402769233793e+00,1.567431724668009396e+00
3.610000000000000000e+02,1.076880068562259263e+00,1.141627625348043962e+00,1.569389791296117220e+00
3.620000000000000000e+02,1.133961449829661516e+00,1.087783621919931054e+00,1.571350303979679675e+00
3.630000000000000000e+02,1.188350630925658180e+00,1.031085549428447878e+00,1.573313265774357594e+00
3.640000000000000000e+02,1.239904908397080563e+00,9.716680178821649472e-01,1.575278679739628762e+00
3.650000000000000000e+02,1.288488309291188738e+00,9.096727724623109301e-01,1.577246548938793236e+00
3.660000000000000000e+02,1.333971947914304401e+00,8.452483569977514710e-01,1.579216876438977790e+00
3.670000000000000000e+02,1.376234365764192003e+00,7.785497596020362066e-01,1.581189665311140358e+00
3.680000000000000000e+02,1.415161853744293818e+00,7.097380413138265620e-01,1.583164918630075357e+00
3.690000000000000000e+02,1.450648755809985202e+00,6.389799486266118933e-01,1.585142639474418358e+00
3.700000000000000000e+02,1.482597753241315708e+00,5.664475108361126665e-01,1.587122830926650519e+00
3.710000000000000000e+02,1.510920128783121319e+00,4.923176231740468700e-01,1.589105496073104140e+00
3.720000000000000000e+02,1.535536009941823599e+00,4.167716167348908263e-01,1.591090638003967106e+00
3.730000000000000000e+02,1.556374590778568212e+00,3.399948162377996463e-01,1.593078259813287101e+00
3.740000000000000000e+02,1.573374331590458253e+00,2.621760866988712135e-01,1.595068364598977162e+00
3.750000000000000000e+02,1.586483135925401911e+00,1.835073701193483120e-01,1.597060955462820342e+00
3.760000000000000000e+02,1.595658504431369362e+00,1.041832133230782137e-01,1.599056035510474816e+00
3.770000000000000000e+02,1.600867665097523318e+00,2.440028810150973726e-02,1.601053607851477656e+00
3.780000000000000000e+02,1.602087679502598894e+00,-5.564309515336643419e-02,1.603053675599251049e+00
3.790000000000000000e+02,1.599305524744930596e+00,-1.357474791284963844e-01,1.605056241871106515e+00
3.800000000000000000e+02,1.592518150788505782e+00,-2.157127553657429142e-01,1.607061309788249126e+00
3.810000000000000000e+02,1.581732513020218667e+00,-2.953386629051681922e-01,1.609068882475784168e+00
3.820000000000000000e+02,1.566965579874960213e+00,-3.744252885561791255e-01,1.611078963062719804e+00
3.830000000000000000e+02,1.548244315447151243e+00,-4.527735675499271473e-01,1.613091554681973516e+00
3.840000000000000000e+02,1.525605637069654907e+00,-5.301857833222847205e-01,1.615106660470376543e+00
3.850000000000000000e+02,1.499096347903540627e+00,-6.064660651757675103e-01,1.617124283568678544e+00
3.860000000000000000e+02,1.468773044644752224e+00,-6.814208825709445749e-01,1.619144427121552487e+00
3.870000000000000000e+02,1.434702000516205000e+00,-7.548595348031821306e-01,1.621167094277600196e+00
3.880000000000000000e+02,1.396959023776045861e+00,-8.265946348289924250e-01,1.623192288189356347e+00
3.890000000000000000e+02,1.355629292034596256e+00,-8.964425860177946959e-01,1.625220012013294246e+00
3.900000000000000000e+02,1.310807162733706566e+00,-9.642240506195245420e-01,1.627250268909829822e+00
3.910000000000000000e+02,1.262595960202730350e+00,-1.029764408756209892e+00,1.629283062043327401e+00
3.920000000000000000e+02,1.211107739764919922e+00,-1.092894206766346521e+00,1.631318394582104592e+00
3.930000000000000000e+02,1.156463029426602507e+00,-1.153449593754592550e+00,1.633356269698435836e+00
3.940000000000000000e+02,1.098790549738872802e+00,-1.211272745225922653e+00,1.635396690568559519e+00
3.950000000000000000e+02,1.038226912477576702e+00,-1.266212272712866405e+00,1.637439660372681960e+00
3.960000000000000000e+02,9.749162988419334264e-01,-1.318123618336745295e+00,1.639485182294981191e+00
3.970000000000000000e+02,9.090101179250961172e-01,-1.366869433278842028e+00,1.641533259523613841e+00
3.980000000000000000e+02,8.406666462611540602e-01,-1.412319939175096906e+00,1.643583895250718907e+00
3.990000000000000000e+02,7.700506493023991927e-01,-1.454353271488154631e+00,1.645637092672422863e+00
4.000000000000000000e+02,6.973329857279915167e-01,-1.492855803953274663e+00,1.647692854988845657e+00
4.010000000000000000e+02,6.226901955303277836e-01,-1.527722453239674261e+00,1.649751185404104037e+00
4.020000000000000000e+02,5.463040728683440372e-01,-1.558856963016190589e+00,1.651812087126317552e+00
4.030000000000000000e+02,4.683612247175344967e-01,-1.586172166659607807e+00,1.653875563367614321e+00
4.040000000000000000e+02,3.890526163845541285e-01,-1.609590227895484560e+00,1.655941617344133476e+00
4.050000000000000000e+02,3.085731049897799116e-01,-1.629042858714712327e+00,1.658010252276033381e+00
4.060000000000000000e+02,2.271209620540443064e-01,-1.644471513964201215e+00,1.660081471387493846e+00
4.070000000000000000e+02,1.448973863558342401e-01,-1.655827562066903402e+00,1.662155277906723239e+00
4.080000000000000000e+02,6.210600825248906165e-02,-1.663072431384695182e+00,1.664231675065962701e+00
4.090000000000000000e+02,-2.104761331674570579e-02,-1.666177731797319650e+00,1.666310666101490146e+00
4.100000000000000000e+02,-1.043564999066116938e-01,-1.665125351131482301e+00,1.668392254253627582e+00
4.110000000000000000e+02,-1.876127674631858089e-01,-1.659907526136151779e+00,1.670476442766744007e+00
4.120000000000000000e+02,-2.706081437699934256e-01,-1.650526887762992390e+00,1.672563234889261619e+00
4.130000000000000000e+02,-3.531344881581430784e-01,-1.636996480574492763e+00,1.674652633873660701e+00
4.140000000000000000e+02,-4.349843121868677276e-01,-1.619339756166585653e+00,1.676744642976484956e+00
4.150000000000000000e+02,-5.159512999951969547e-01,-1.597590540557242367e+00,1.678839265458345054e+00
4.160000000000000000e+02,-5.958308270230591175e-01,-1.571792975557482430e+00,1.680936504583925961e+00
4.170000000000000000e+02,-6.744204758009332279e-01,-1.542001434206329513e+00,1.683036363621990716e+00
4.180000000000000000e+02,-7.515205475112497480e-01,-1.508280410416282802e+00,1.685138845845385980e+00
4.190000000000000000e+02,-8.269345680320638881e-01,-1.470704383040720264e+00,1.687243954531045809e+00
4.200000000000000000e+02,-9.004697871840998680e-01,-1.429357654639117126e+00,1.689351692959999207e+00
4.210000000000000000e+02,-9.719376699160556798e-01,-1.384334165279912154e+00,1.691462064417373456e+00
4.220000000000000000e+02,-1.041154378180051188e+00,-1.335737281784109332e+00,1.693575072192399222e+00
4.230000000000000000e+02,-1.107941242269256721e+00,-1.283679562875106761e+00,1.695690719578416772e+00
4.240000000000000000e+02,-1.172125220413012148e+00,-1.228282500761644025e+00,1.697809009872880193e+00
4.250000000000000000e+02,-1.233539345451094338e+00,-1.169676239740993440e+00,1.699929946377362944e+00
4.260000000000000000e+02,-1.292023157438143999e+00,-1.107999272468438656e+00,1.702053532397562519e+00
4.270000000000000000e+02,-1.347423121061565920e+00,-1.043398114596531423e+00,1.704179771243306440e+00
4.280000000000000000e+02,-1.399593026791392525e+00,-9.760269585434531159e-01,1.706308666228556481e+00
4.290000000000000000e+02,-1.448394374718565247e+00,-9.060473072038834896e-01,1.708440220671414655e+00
4.300000000000000000e+02,-1.493696740078759522e+00,-8.336275884679552606e-01,1.710574437894128108e+00
4.310000000000000000e+02,-1.535378119502157190e+00,-7.589427514640172401e-01,1.712711321223093330e+00
4.320000000000000000e+02,-1.573325257075357975e+00,-6.821738454889093584e-01,1.714850873988863045e+00
4.330000000000000000e+02,-1.607433949349803548e+00,-6.035075826351414818e-01,1.716993099526151090e+00
4.340000000000000000e+02,-1.637609328481560711e+00,-5.231358851676513044e-01,1.719138001173835528e+00
4.350000000000000000e+02,-1.663766122739943176e+00,-4.412554187435732689e-01,1.721285582274966419e+00
4.360000000000000000e+02,-1.685828893677121743e+00,-3.580671126065760879e-01,1.723435846176769815e+00
4.370000000000000000e+02,-1.703732249307450486e+00,-2.737756679227200118e-01,1.725588796230653532e+00
4.380000000000000000e+02,-1.717421032703586592e+00,-1.885890554573474986e-01,1.727744435792211819e+00
4.390000000000000000e+02,-1.726850485476453922e+00,-1.027180038221681690e-01,1.729902768221230236e+00
4.400000000000000000e+02,-1.731986385667562356e+00,-1.637547954834546460e-02,1.732063796881692319e+00
4.410000000000000000e+02,-1.732805159644979609e+00,7.022383973503265597e-02,1.734227525141783355e+00
4.420000000000000000e+02,-1.729293967658227960e+00,1.568640977172816586e-01,1.736393956373896597e+00
4.430000000000000000e+02,-1.721450762772363863e+00,2.433287961001930622e-01,1.738563093954637928e+00
4.440000000000000000e+02,-1.709284322967354219e+00,3.294013342388112386e-01,1.740734941264831193e+00
4.450000000000000000e+02,-1.692814256255413596e+00,4.148655503871789829e-01,1.742909501689524410e+00
4.460000000000000000e+02,-1.672070978736054592e+00,4.995062631999496738e-01,1.745086778617993106e+00
4.470000000000000000e+02,-1.647095665576057133e+00,5.831098121367523923e-01,1.747266775443748088e+00
4.480000000000000000e+02,-1.617940174969219491e+00,6.654645954155552490e-01,1.749449495564538326e+00
4.490000000000000000e+02,-1.584666945198441645e+00,7.463616041640162013e-01,1.751634942382357396e+00
4.500000000000000000e+02,-1.547348864990240935e+00,8.255949514239382392e-01,1.753823119303449474e+00
4.510000000000000000e+02,-1.506069117419043923e+00,9.029623946734502971e-01,1.756014029738313109e+00
4.520000000000000000e+02,-1.460920997685371425e+00,9.782658505444025154e-01,1.758207677101708111e+00
4.530000000000000000e+02,-1.412007705158151216e+00,1.051311900428671064e+00,1.760404064812659097e+00
4.540000000000000000e+02,-1.359442110136717563e+00,1.121912285686578636e+00,1.762603196294462160e+00
4.550000000000000000e+02,-1.303346495852388598e+00,1.189884391193414492e+00,1.764805074974690635e+00
4.560000000000000000e+02,-1.243852276292717773e+00,1.255051715986033933e+00,1.767009704285198213e+00
4.570000000000000000e+02,-1.181099690493416121e+00,1.317244329800669744e+00,1.769217087662127152e+00
4.580000000000000000e+02,-1.115237474003382578e+00,1.376299314325340584e+00,1.771427228545911170e+00
4.590000000000000000e+02,-1.046422508287115472e+00,1.432061188025509635e+00,1.773640130381282320e+00
4.600000000000000000e+02,-9.748194488858399342e-01,1.484382313439865486e+00,1.775855796617275884e+00
4.610000000000000000e+02,-9.006003332138466932e-01,1.533123285884157472e+00,1.778074230707235692e+00
4.620000000000000000e+02,-8.239441689196388419e-01,1.578153302544849756e+00,1.780295436108819240e+00
4.630000000000000000e+02,-7.450365037923963873e-01,1.619350510990831715e+00,1.782519416284003677e+00
4.640000000000000000e+02,-6.640689782428548238e-01,1.656602336180451607e+00,1.784746174699091137e+00
4.650000000000000000e+02,-5.812388614338321879e-01,1.689805785092594270e+00,1.786975714824713624e+00
4.660000000000000000e+02,-4.967485721792024855e-01,1.718867728164285902e+00,1.789208040135839006e+00
4.670000000000000000e+02,-4.108051857709881793e-01,1.743705156773246001e+00,1.791443154111775460e+00
4.680000000000000000e+02,-3.236199279323258571e-01,1.764245416061795524e+00,1.793681060236178570e+00
4.690000000000000000e+02,-2.354076571292360587e-01,1.780426412458411711e+00,1.795921761997054888e+00
4.700000000000000000e+02,-1.463863365063154676e-01,1.792196795314873414e+00,1.798165262886768812e+00
4.710000000000000000e+02,-5.677649674057179408e-02,1.799516112140189250e+00,1.800411566402047470e+00
4.720000000000000000e+02,3.319930886643766843e-02,1.802354936977217825e+00,1.802660676043985832e+00
4.730000000000000000e+02,1.233170557152985652e-01,1.800694971533896016e+00,1.804912595318052704e+00
4.740000000000000000e+02,2.133518042919933522e-01,1.794529118748131147e+00,1.807167327734096052e+00
4.750000000000000000e+02,3.030782602293999317e-01,1.783861528533531526e+00,1.809424876806347893e+00
4.760000000000000000e+02,3.922713366560764969e-01,1.768707615522061571e+00,1.811685246053431175e+00
4.770000000000000000e+02,4.807067174321795755e-01,1.749094048689257663e+00,1.813948438998363777e+00
4.780000000000000000e+02,5.681614198666424809e-01,1.725058712817648665e+00,1.816214459168564721e+00
4.790000000000000000e+02,6.544143555075249141e-01,1.696650641824316574e+00,1.818483310095859729e+00
4.800000000000000000e+02,7.392468875987407984e-01,1.663929924048940245e+00,1.820754995316486102e+00
4.810000000000000000e+02,8.224433838011877551e-01,1.626967579669003294e+00,1.823029518371099389e+00
4.820000000000000000e+02,9.037917627846379087e-01,1.585845410478943895e+00,1.825306882804777375e+00
4.830000000000000000e+02,9.830840333085850702e-01,1.540655822339711989e+00,1.827587092167026972e+00
4.840000000000000000e+02,1.060116824425570758e+00,1.491501620674282824e+00,1.829870150011789320e+00
4.850000000000000000e+02,1.134691905459285000e+00,1.438495779453004220e+00,1.832156059897444678e+00
4.860000000000000000e+02,1.206616694431935199e+00,1.381761184180039903e+00,1.834444825386818856e+00
4.870000000000000000e+02,1.275704753640937161e+00,1.321430349458443176e+00,1.836736450047188329e+00
4.880000000000000000e+02,1.341776271113859220e+00,1.257645111776396263e+00,1.839030937450285785e+00
4.890000000000000000e+02,1.404658526702678989e+00,1.190556298220703191e+00,1.841328291172306120e+00
4.900000000000000000e+02,1.464186341613714193e+00,1.120323371885569186e+00,1.843628514793911322e+00
4.910000000000000000e+02,1.520202510207992574e+00,1.047114054804883398e+00,1.845931611900236691e+00
4.920000000000000000e+02,1.572558212948236722e+00,9.711039292944837475e-01,1.848237586080896167e+00
4.930000000000000000e+02,1.621113409412960893e+00,8.924760186470719336e-01,1.850546440929987213e+00
4.940000000000000000e+02,1.665737210345314523e+00,8.114203481764239445e-01,1.852858180046098369e+00
4.950000000000000000e+02,1.706308227754135709e+00,7.281334876591581962e-01,1.855172807032312354e+00
4.960000000000000000e+02,1.742714902137093569e+00,6.428180762714513774e-01,1.857490325496213401e+00
4.970000000000000000e+02,1.774855805950666054e+00,5.556823311645966434e-01,1.859810739049893025e+00
4.980000000000000000e+02,1.802639922508895820e+00,4.669395408670633518e-01,1.862134051309953797e+00
4.990000000000000000e+02,1.825986899552249021e+00,3.768075447416185386e-01,1.864460265897517566e+00
5.000000000000000000e+02,1.844827276789329895e+00,2.855081997640060987e-01,1.866789386438228560e+00
5.010000000000000000e+02,1.859102686777530211e+00,1.932668359245395817e-01,1.869121416562261384e+00
5.020000000000000000e+02,1.868766028573757287e+00,1.003117015856630628e-01,1.871456359904324351e+00
5.030000000000000000e+02,1.873781613653040523e+00,6.873400156975198461e-03,1.873794220103667252e+00
5.040000000000000000e+02,1.874125283660889263e+00,-8.681568052567682769e-02,1.876135000804085351e+00
5.050000000000000000e+02,1.869784499634605357e+00,-1.805219447087212936e-01,1.878478705653926273e+00
5.060000000000000000e+02,1.860758402399169231e+00,-2.740111696904515837e-01,1.880825338306095329e+00
5.070000000000000000e+02,1.847057843914646558e+00,-3.670490898104100674e-01,1.883174902418060848e+00
5.080000000000000000e+02,1.828705389424126082e+00,-4.594019820061424064e-01,1.885527401651860613e+00
5.090000000000000000e+02,1.805735290323818854e+00,-5.508372514773487438e-01,1.887882839674106084e+00
5.100000000000000000e+02,1.778193427749951372e+00,-6.411240159935396310e-01,1.890241220155989943e+00
5.110000000000000000e+02,1.746137226950274401e+00,-7.300336873810372440e-01,1.892602546773291206e+00
5.120000000000000000e+02,1.709635542581222634e+00,-8.173405487285509974e-01,1.894966823206380102e+00
5.130000000000000000e+02,1.668768515144795073e+00,-9.028223258576121291e-01,1.897334053140224519e+00
5.140000000000000000e+02,1.623627398851914538e+00,-9.862607516148518272e-01,1.899704240264396216e+00
5.150000000000000000e+02,1.574314361271171858e+00,-1.067442121557447443e+00,1.902077388273075043e+00
5.160000000000000000e+02,1.520942255193299397e+00,-1.146157839621006147e+00,1.904453500865056936e+00
5.170000000000000000e+02,1.463634363212249045e+00,-1.222204952380671061e+00,1.906832581743757471e+00
5.180000000000000000e+02,1.402524115593215548e+00,-1.295386670541283536e+00,1.909214634617219630e+00
5.190000000000000000e+02,1.337754782066151282e+00,-1.365512876320944313e+00,1.911599663198116916e+00
5.200000000000000000e+02,1.269479138250104056e+00,-1.432400615424251900e+00,1.913987671203762675e+00
5.210000000000000000e+02,1.197859107478891350e+00,-1.495874572336757025e+00,1.916378662356112095e+00
5.220000000000000000e+02,1.123065378862053487e+00,-1.555767527710701703e+00,1.918772640381771755e+00
5.230000000000000000e+02,1.045277002476518335e+00,-1.611920796653804278e+00,1.921169609012002510e+00
5.240000000000000000e+02,9.646809626438280771e-01,-1.664184646777630228e+00,1.923569571982726378e+00
5.250000000000000000e+02,8.814717303049465214e-01,-1.712418694909821681e+00,1.925972533034532530e+00
5.260000000000000000e+02,7.958507955594553707e-01,-1.756492281425068969e+00,1.928378495912683066e+00
5.270000000000000000e+02,7.080261814882019555e-01,-1.796284821203041782e+00,1.930787464367118789e+00
5.280000000000000000e+02,6.182119404280498332e-01,-1.831686130277451863e+00,1.933199442152464975e+00
5.290000000000000000e+02,5.266276339141772178e-01,-1.862596727298854393e+00,1.935614433028036485e+00
5.300000000000000000e+02,4.334977975492345093e-01,-1.888928108994563315e+00,1.938032440757845976e+00
5.310000000000000000e+02,3.390513920995063546e-01,-1.910602998872025005e+00,1.940453469110606788e+00
5.320000000000000000e+02,2.435212421559050933e-01,-1.927555568477000270e+00,1.942877521859740497e+00
5.330000000000000000e+02,1.471434637320550576e-01,-1.939731630584795585e+00,1.945304602783383130e+00
5.340000000000000000e+02,5.015688220281527832e-02,-1.947088803771398258e+00,1.947734715664389826e+00
5.350000000000000000e+02,-4.719755798575464567e-02,-1.949596647881538969e+00,1.950167864290341502e+00
5.360000000000000000e+02,-1.446773903798315997e-01,-1.947236769982251259e+00,1.952604052453550842e+00
5.370000000000000000e+02,-2.420392288789441626e-01,-1.940002900463259738e+00,1.955043283951067412e+00
5.380000000000000000e+02,-3.390393739021071440e-01,-1.927900939019312476e+00,1.957485562584684757e+00
5.390000000000000000e+02,-4.354344208530727678e-01,-1.910948970324207075e+00,1.959930892160945071e+00
5.400000000000000000e+02,-5.309818693692831548e-01,-1.889177249281553506e+00,1.962379276491146296e+00
5.410000000000000000e+02,-6.254407318333607968e-01,-1.862628155813089270e+00,1.964830719391347458e+00
5.420000000000000000e+02,-7.185721396240152270e-01,-1.831356119221421164e+00,1.967285224682374212e+00
5.430000000000000000e+02,-8.101399455850862852e-01,-1.795427512240220347e+00,1.969742796189825729e+00
5.440000000000000000e+02,-8.999113211970972692e-01,-1.754920514960966127e+00,1.972203437744080023e+00
5.450000000000000000e+02,-9.876573469451456200e-01,-1.709924948901111241e+00,1.974667153180300394e+00
5.460000000000000000e+02,-1.073153594390201082e+00,-1.660542081553853855e+00,1.977133946338440085e+00
5.470000000000000000e+02,-1.156180698467893730e+00,-1.606884401834343779e+00,1.979603821063250946e+00
5.480000000000000000e+02,-1.236524918559610997e+00,-1.549075366910949159e+00,1.982076781204286320e+00
5.490000000000000000e+02,-1.313978686905158400e+00,-1.487249120982968575e+00,1.984552830615909036e+00
5.500000000000000000e+02,-1.388341142954306884e+00,-1.421550186637710711e+00,1.987031973157296960e+00
5.510000000000000000e+02,-1.459418652286192497e+00,-1.352133129489995422e+00,1.989514212692448991e+00
5.520000000000000000e+02,-1.527025308760692202e+00,-1.279162196875685886e+00,1.991999553090190389e+00
5.530000000000000000e+02,-1.590983418604476451e+00,-1.202810931437651387e+00,1.994487998224180103e+00
5.540000000000000000e+02,-1.651123965176358954e+00,-1.123261760507427542e+00,1.996979551972915656e+00
5.550000000000000000e+02,-1.707287053201730354e+00,-1.040705562248609661e+00,1.999474218219740473e+00
5.560000000000000000e+02,-1.759322331314160825e+00,-9.553412095885231992e-01,2.001972000852848321e+00
5.570000000000000000e+02,-1.807089391793587074e+00,-8.673750930228151246e-01,2.004472903765289971e+00
5.580000000000000000e+02,-1.850458146444727836e+00,-7.770206234331358264e-01,2.006976930854980523e+00
5.590000000000000000e+02,-1.889309177616384616e+00,-6.844977161108993791e-01,2.009484086024703409e+00
5.600000000000000000e+02,-1.923534063421929563e+00,-5.900322572300801260e-01,2.011994373182117712e+00
5.610000000000000000e+02,-1.953035676283433553e+00,-4.938555540589836257e-01,2.014507796239764836e+00
5.620000000000000000e+02,-1.977728453986382640e+00,-3.962037702448119592e-01,2.017024359115072940e+00
5.630000000000000000e+02,-1.997538642498623229e+00,-2.973173475454928272e-01,2.019544065730364046e+00
5.640000000000000000e+02,-2.012404509875898029e+00,-1.974404154205616768e-01,2.022066920012860702e+00
5.650000000000000000e+02,-2.022276530646926140e+00,-9.682018992676677538e-02,2.024592925894690421e+00
5.660000000000000000e+02,-2.027117540143264396e+00,4.293636605579534415e-03,2.027122087312892784e+00
5.670000000000000000e+02,-2.026902858312985334e+00,1.056495136127427598e-01,2.029654408209426997e+00
