n,x,y,radius
2.840000000000000000e+02,-3.931220038632515790e-02,-9.982446549845477302e-01,9.990184384206496349e-01
2.850000000000000000e+02,-8.922443313555254718e-02,-9.937834333277700827e-01,9.977807934737424889e-01
2.860000000000000000e+02,-1.389136048019410374e-01,-9.868377530876730752e-01,9.965669774371400669e-01
2.870000000000000000e+02,-1.882554924563246967e-01,-9.774249784648568751e-01,9.953892298829635221e-01
2.880000000000000000e+02,-2.371267413795675461e-01,-9.655686413958785019e-01,9.942594695170747787e-01
2.890000000000000000e+02,-2.854051734493614489e-01,-9.512983827234103851e-01,9.931891692944684324e-01
2.900000000000000000e+02,-3.329700925855319515e-01,-9.346498780941338014e-01,9.921892345605232144e-01
2.910000000000000000e+02,-3.797025864902386361e-01,-9.156647487696218946e-01,9.912698857156471144e-01
2.920000000000000000e+02,-4.254858239287197530e-01,-8.943904575731859152e-01,9.904405469094418324e-01
2.930000000000000000e+02,-4.702053468073790210e-01,-8.708801902328169309e-01,9.897097422508251974e-01
2.940000000000000000e+02,-5.137493563190198564e-01,-8.451927224168659381e-01,9.890850009704124091e-01
2.950000000000000000e+02,-5.560089924398631256e-01,-8.173922727948728095e-01,9.885727728896641642e-01
2.960000000000000000e+02,-5.968786060796067439e-01,-7.875483424908924501e-01,9.881783554377653322e-01
2.970000000000000000e+02,-6.362560232041514219e-01,-7.557355413306848790e-01,9.879058333130465996e-01
2.980000000000000000e+02,-6.740428002706856381e-01,-7.220334013171505472e-01,9.877580317134154742e-01
2.990000000000000000e+02,-7.101444703365431543e-01,-6.865261778003234339e-01,9.877364838633281297e-01
3.000000000000000000e+02,-7.444707792265593538e-01,-6.493026388389954162e-01,9.878414133480553083e-01
3.010000000000000000e+02,-7.769359111685091301e-01,-6.104558432805700097e-01,9.880717315350304730e-01
3.020000000000000000e+02,-8.074587033325376639e-01,-5.700829081139431320e-01,9.884250501232318964e-01
3.030000000000000000e+02,-8.359628487382347872e-01,-5.282847656770314204e-01,9.888977086215645640e-01
3.040000000000000000e+02,-8.623770870220863749e-01,-4.851659113259271239e-01,9.894848163228259219e-01
3.050000000000000000e+02,-8.866353825883827033e-01,-4.408341421965079610e-01,9.901803081175563070e-01
3.060000000000000000e+02,-9.086770896982081513e-01,-3.954002877115975201e-01,9.909770132878055193e-01
3.070000000000000000e+02,-9.284471040837880551e-01,-3.489779325074081062e-01,9.918667362396611509e-01
3.080000000000000000e+02,-9.458960007091584687e-01,-3.016831324719501661e-01,9.928403479793055375e-01
3.090000000000000000e+02,-9.609801573327559909e-01,-2.536341246053123721e-01,9.938878870132141774e-01
3.100000000000000000e+02,-9.736618635630216456e-01,-2.049510314271612843e-01,9.949986682604522459e-01
3.110000000000000000e+02,-9.839094151343796835e-01,-1.557555606704423001e-01,9.961613985041986030e-01
3.120000000000000000e+02,-9.916971931679018359e-01,-1.061707010120472028e-01,9.973642968797731267e-01
3.130000000000000000e+02,-9.970057282185041947e-01,-5.632041460112199166e-02,9.985952188957005760e-01
3.140000000000000000e+02,-9.998217489485602405e-01,-6.329327153693976860e-03,9.998417825100011092e-01
3.150000000000000000e+02,-1.000138215306245026e+00,4.367758361161827585e-02,1.001091494832570650e+00
3.160000000000000000e+02,-9.979543361256640877e-01,9.357530041790149133e-02,1.002331878092438622e+00
3.170000000000000000e+02,-9.932755711047690506e-01,1.432390789731399494e-01,1.003550593591862050e+00
3.180000000000000000e+02,-9.861136171561120101e-01,1.925447598309455444e-01,1.004735562463610510e+00
3.190000000000000000e+02,-9.764863791645647106e-01,2.413690787891737966e-01,1.005875082149595867e+00
3.200000000000000000e+02,-9.644179252251060541e-01,2.895899750504291048e-01,1.006957937624609167e+00
3.210000000000000000e+02,-9.499384264725846405e-01,3.370868963740583091e-01,1.007973506495237759e+00
3.220000000000000000e+02,-9.330840816538816807e-01,3.837411004567524153e-01,1.008911857208362406e+00
3.230000000000000000e+02,-9.138970266310441071e-01,4.294359517883046262e-01,1.009763839703814226e+00
3.240000000000000000e+02,-8.924252290416289091e-01,4.740572132403860772e-01,1.010521167940209297e+00
3.250000000000000000e+02,-8.687223683796095886e-01,5.174933316593666177e-01,1.011176493810546084e+00
3.260000000000000000e+02,-8.428477017966412577e-01,5.596357167491986528e-01,1.011723472044248506e+00
3.270000000000000000e+02,-8.148659159591813417e-01,6.003790125471577532e-01,1.012156815764778450e+00
3.280000000000000000e+02,-7.848469653318234096e-01,6.396213608137488738e-01,1.012472342436969708e+00
3.290000000000000000e+02,-7.528658972911359548e-01,6.772646556783056271e-01,1.012667009996396139e+00
3.300000000000000000e+02,-7.190026645072207234e-01,7.132147889036666299e-01,1.012738943005246917e+00
3.310000000000000000e+02,-6.833419250620373919e-01,7.473818851567685106e-01,1.012687448726395711e+00
3.320000000000000000e+02,-6.459728308041989830e-01,7.796805266969784043e-01,1.012513023050897853e+00
3.330000000000000000e+02,-6.069888044693501072e-01,8.100299669204459319e-01,1.012217346255372963e+00
3.340000000000000000e+02,-5.664873061233277607e-01,8.383543322266122644e-01,1.011803268606103146e+00
3.350000000000000000e+02,-5.245695895119971697e-01,8.645828117022120729e-01,1.011274785867663173e+00
3.360000000000000000e+02,-4.813404489268865438e-01,8.886498341485563612e-01,1.010637004816958617e+00
3.370000000000000000e+02,-4.369079572194587424e-01,9.104952320095293095e-01,1.009896098910064710e+00
3.380000000000000000e+02,-3.913831956189822714e-01,9.300643917904783953e-01,1.009059254300518793e+00
3.390000000000000000e+02,-3.448799760294583572e-01,9.473083905919512659e-01,1.008134606464827554e+00
3.400000000000000000e+02,-2.975145564998608050e-01,9.621841184169442895e-01,1.007131167754777179e+00
3.410000000000000000e+02,-2.494053505790135850e-01,9.746543859458949299e-01,1.006058746267339155e+00
3.420000000000000000e+02,-2.006726312817188329e-01,9.846880175099809174e-01,1.004927856501781624e+00
3.430000000000000000e+02,-1.514382304062197870e-01,9.922599290302919206e-01,1.003749622359962457e+00
3.440000000000000000e+02,-1.018252339547051910e-01,9.973511907280271371e-01,1.002535673139137717e+00
3.450000000000000000e+02,-5.195767441830383138e-02,9.999490744489423211e-01,1.001298033265947574e+00
3.460000000000000000e+02,-1.960220695856711159e-03,1.000047085483735110e+00,1.000049006624020187e+00
3.470000000000000000e+02,4.804213357833004433e-02,9.976449788048186162e-01,9.988010564337750363e-01
3.480000000000000000e+02,9.792438251857096820e-02,9.927487596788900914e-01,9.975666817489535765e-01
3.490000000000000000e+02,1.475618205025154839e-01,9.853706686537643256e-01,9.963582917370553682e-01
3.500000000000000000e+02,1.968303539352037057e-01,9.755291509570040986e-01,9.951880790067527682e-01
3.510000000000000000e+02,2.456068114830539106e-01,9.632488103828513726e-01,9.940678933306571485e-01
3.520000000000000000e+02,2.937692520021965015e-01,9.485603477827415642e-01,9.930091171825390362e-01
3.530000000000000000e+02,3.411972693913336019e-01,9.315004843131748924e-01,9.920225445602441905e-01
3.540000000000000000e+02,3.877722936069923354e-01,9.121118696328253117e-01,9.911182645952578696e-01
3.550000000000000000e+02,4.333778870886336176e-01,8.904429752783936669e-01,9.903055514537150161e-01
3.560000000000000000e+02,4.779000358525533065e-01,8.665479734857659544e-01,9.895927620087767718e-01
3.570000000000000000e+02,5.212274345268416154e-01,8.404866017594239125e-01,9.889872427086900952e-01
3.580000000000000000e+02,5.632517646148128554e-01,8.123240135286832198e-01,9.884952469774697104e-01
3.590000000000000000e+02,6.038679652912469775e-01,7.821306152641208653e-01,9.881218643661432433e-01
3.600000000000000000e+02,6.429744960544530041e-01,7.499818904613981818e-01,9.878709625232086067e-01
3.610000000000000000e+02,6.804735905775228799e-01,7.159582109325219879e-01,9.877451428760173346e-01
3.620000000000000000e+02,7.162715011241489460e-01,6.801446358763145739e-01,9.877457107140310555e-01
3.630000000000000000e+02,7.502787329179646525e-01,6.426306992304163801e-01,9.878726601452033629e-01
3.640000000000000000e+02,7.824102678794854215e-01,6.035101858364421146e-01,9.881246741639361231e-01
3.650000000000000000e+02,8.125857771713075328e-01,5.628808969778766880e-01,9.884991398295279730e-01
3.660000000000000000e+02,8.407298220202014116e-01,5.208444058768666451e-01,9.889921783145434464e-01
3.670000000000000000e+02,8.667720423140446995e-01,4.775058037611644157e-01,9.895986893498069925e-01
3.680000000000000000e+02,8.906473325021029286e-01,4.329734371360592915e-01,9.903124093731858757e-01
3.690000000000000000e+02,9.122960043589058987e-01,3.873586369181140077e-01,9.911259824887470593e-01
3.700000000000000000e+02,9.316639362048115824e-01,3.407754401078734174e-01,9.920310431661693018e-01
3.710000000000000000e+02,9.487027082102053033e-01,2.933403046973631634e-01,9.930183094612705652e-01
3.720000000000000000e+02,9.633697234450734337e-01,2.451718185251094972e-01,9.940776854197796997e-01
3.730000000000000000e+02,9.756283143713289085e-01,1.963904028065430463e-01,9.951983712394010251e-01
3.740000000000000000e+02,9.854478345116560734e-01,1.471180110809602315e-01,9.963689797098912448e-01
3.750000000000000000e+02,9.928037350657040738e-01,9.747782432767501670e-02,9.975776574262625873e-01
3.760000000000000000e+02,9.976776262820877816e-01,4.759394301357062346e-02,9.988122092743161318e-01
3.770000000000000000e+02,1.000057323432766321e+00,-2.408923158067698134e-03,1.000060224717636670e+00
3.780000000000000000e+02,9.999368772748629119e-01,-5.240576702181084373e-02,1.001309204467505376e+00
3.790000000000000000e+02,9.973165889237723958e-01,-1.022715964679994649e-01,1.002546686188060754e+00
3.800000000000000000e+02,9.922030091003724017e-01,-1.518817469230180905e-01,1.003760367974458889e+00
3.810000000000000000e+02,9.846089217542215444e-01,-2.011121930107291622e-01,1.004938228437746162e+00
3.820000000000000000e+02,9.745533121036851210e-01,-2.498398586159134294e-01,1.006068642332859087e+00
3.830000000000000000e+02,9.620613191728893954e-01,-2.979429245745578991e-01,1.007140490772127084e+00
3.840000000000000000e+02,9.471641729441615531e-01,-3.453011332217659768e-01,1.008143265172779524e+00
3.850000000000000000e+02,9.298991162830732016e-01,-3.917960890359196702e-01,1.009067164190710741e+00
3.860000000000000000e+02,9.103093118312771681e-01,-4.373115546274835008e-01,1.009903182992033077e+00
3.870000000000000000e+02,8.884437340999029598e-01,-4.817337413324786488e-01,1.010643194307252246e+00
3.880000000000000000e+02,8.643570470332789801e-01,-5.249515936841425701e-01,1.011280020799190549e+00
3.890000000000000000e+02,8.381094673490718794e-01,-5.668570670515962195e-01,1.011807498354545087e+00
3.900000000000000000e+02,8.097666139964920795e-01,-6.073453977514208235e-01,1.012220529980090600e+00
3.910000000000000000e+02,7.793993441089210883e-01,-6.463153649568669223e-01,1.012515130048309064e+00
3.920000000000000000e+02,7.470835758610777644e-01,-6.836695437499208383e-01,1.012688458694281701e+00
3.930000000000000000e+02,7.129000986735817280e-01,-7.193145486835998970e-01,1.012738846216878263e+00
3.940000000000000000e+02,6.769343712394016999e-01,-7.531612672455699764e-01,1.012665807383776873e+00
3.950000000000000000e+02,6.392763078771231955e-01,-7.851250826394261528e-01,1.012470045582866796e+00
3.960000000000000000e+02,6.000200537451518823e-01,-8.151260853266837358e-01,1.012153446803566004e+00
3.970000000000000000e+02,5.592637494788177399e-01,-8.430892728006246228e-01,1.011719063471965940e+00
3.980000000000000000e+02,5.171092858387864588e-01,-8.689447370925639236e-01,1.011171088204940949e+00
3.990000000000000000e+02,4.736620489841582571e-01,-8.926278395417718281e-01,1.010514817591945169e+00
4.000000000000000000e+02,4.290306570070696601e-01,-9.140793723921253333e-01,1.009756606160464587e+00
4.010000000000000000e+02,3.833266883874634212e-01,-9.332457068114985432e-01,1.008903810733309259e+00
4.020000000000000000e+02,3.366644030468884941e-01,-9.500789269638429957e-01,1.007964725444142173e+00
4.030000000000000000e+02,2.891604566986963332e-01,-9.645369497987777985e-01,1.006948507742738919e+00
4.040000000000000000e+02,2.409336092087574488e-01,-9.765836302592156848e-01,1.005865095793976982e+00
4.050000000000000000e+02,1.921044276957966646e-01,-9.861888516440054930e-01,1.004725117754727837e+00
4.060000000000000000e+02,1.427949851135963955e-01,-9.933286008996853322e-01,1.003539793500446420e+00
4.070000000000000000e+02,9.312855506861211774e-02,-9.979850286531158909e-01,1.002320829467754804e+00
4.080000000000000000e+02,4.322930363595631903e-02,-1.000146493834913608e+00,1.001080307379543122e+00
4.090000000000000000e+02,-6.778021055789361371e-03,-9.998075927821241660e-01,9.998305677234611277e-01
4.100000000000000000e+02,-5.676840069489557522e-02,-9.969691727473793952e-01,9.985840889609899351e-01
4.110000000000000000e+02,-1.066168593322645575e-01,-9.916383297807661590e-01,9.973533635498821326e-01
4.120000000000000000e+02,-1.561987758213028710e-01,-9.838283909897009849e-01,9.961507719644940861e-01
4.130000000000000000e+02,-2.053901953707879258e-01,-9.735588812211616316e-01,9.949884559928573458e-01
4.140000000000000000e+02,-2.540681394318460296e-01,-9.608554742495692969e-01,9.938781926723840865e-01
4.150000000000000000e+02,-3.021109131443244777e-01,-9.457499285923530730e-01,9.928312702938695278e-01
4.160000000000000000e+02,-3.493984095739421369e-01,-9.282800081136559633e-01,9.918583679519417107e-01
4.170000000000000000e+02,-3.958124099796249684e-01,-9.084893876146746816e-01,9.909694401455402257e-01
4.180000000000000000e+02,-4.412368793603587136e-01,-8.864275436466567681e-01,9.901736079310099470e-01
4.190000000000000000e+02,-4.855582565426915798e-01,-8.621496308195222280e-01,9.894790581002798069e-01
4.200000000000000000e+02,-5.286657380836676801e-01,-8.357163439153388884e-01,9.888929517954762050e-01
4.210000000000000000e+02,-5.704515552794345856e-01,-8.071937661513671758e-01,9.884213438783856498e-01
4.220000000000000000e+02,-6.108112435870030055e-01,-7.766532039720169811e-01,9.880691142487454393e-01
4.230000000000000000e+02,-6.496439037856038823e-01,-7.441710087827367870e-01,9.878399121510099690e-01
4.240000000000000000e+02,-6.868524542247407272e-01,-7.098283860714997839e-01,9.877361143278197142e-01
4.250000000000000000e+02,-7.223438735283157497e-01,-6.737111923950840353e-01,9.877587976739550246e-01
4.260000000000000000e+02,-7.560294331480699181e-01,-6.359097207376804839e-01,9.879077268221292396e-01
4.270000000000000000e+02,-7.878249191849538979e-01,-5.965184747784327834e-01,9.881813568575187334e-01
4.280000000000000000e+02,-8.176508429238755760e-01,-5.556359326322389824e-01,9.885768511179200413e-01
4.290000000000000000e+02,-8.454326395554875306e-01,-5.133643006544645893e-01,9.890901137976289004e-01
4.300000000000000000e+02,-8.711008545882107379e-01,-4.698092579250540690e-01,9.897158368422731556e-01
4.310000000000000000e+02,-8.945913174844634108e-01,-4.250796920508309040e-01,9.904475604052025428e-01
4.320000000000000000e+02,-9.158453020870049865e-01,-3.792874269464806547e-01,9.912777459393100621e-01
4.330000000000000000e+02,-9.348096734343289693e-01,-3.325469432747641951e-01,9.921978608260481058e-01
4.340000000000000000e+02,-9.514370205980672290e-01,-2.849750922448608392e-01,9.931984732995182696e-01
4.350000000000000000e+02,-9.656857752103102932e-01,-2.366908034843453190e-01,9.942693563102520393e-01
4.360000000000000000e+02,-9.775203153845275494e-01,-1.878147877151189471e-01,9.953995988917925253e-01
4.370000000000000000e+02,-9.869110547702835134e-01,-1.384692349766047659e-01,9.965777235433269654e-01
4.380000000000000000e+02,-9.938345165191136976e-01,-8.877750915064908099e-02,9.977918081222024727e-01
4.390000000000000000e+02,-9.982733919766461073e-01,-3.886383955181677008e-02,9.990296107489846644e-01
4.400000000000000000e+02,-1.000216583954236960e+00,1.114698964589508345e-02,1.000278696261821310e+00
4.410000000000000000e+02,-9.996592344719421597e-01,6.112995136949219560e-02,1.001526562812722343e+00
4.420000000000000000e+02,-9.966027369034675676e-01,1.109600882146655754e-01,1.002760767272079079e+00
4.430000000000000000e+02,-9.910547324927342361e-01,1.605128248393022927e-01,1.003969048195280545e+00
4.440000000000000000e+02,-9.830290912507690937e-01,2.096642794018407363e-01,1.005139445202707149e+00
4.450000000000000000e+02,-9.725458772806770957e-01,2.582915732658745966e-01,1.006260413727879222e+00
4.460000000000000000e+02,-9.596312986173833881e-01,3.062731381967437883e-01,1.007320934194741779e+00
4.470000000000000000e+02,-9.443176417075461737e-01,3.534890202821210914e-01,1.008310614790955961e+00
4.480000000000000000e+02,-9.266431906934401441e-01,3.998211798167931041e-01,1.009219787107155097e+00
4.490000000000000000e+02,-9.066521317026005056e-01,4.451537864019231572e-01,1.010039594010471831e+00
4.500000000000000000e+02,-8.843944423825043089e-01,4.893735085210483837e-01,1.010762069212760572e+00
4.510000000000000000e+02,-8.599257669564518425e-01,5.323697968688709814e-01,1.011380208078962228e+00
4.520000000000000000e+02,-8.333072771130083378e-01,5.740351607245214316e-01,1.011888029298461111e+00
4.530000000000000000e+02,-8.046055190767822385e-01,6.142654366783605324e-01,1.012280627112104314e+00
4.540000000000000000e+02,-7.738922472428642063e-01,6.529600490405037538e-01,1.012554213850096918e+00
4.550000000000000000e+02,-7.412442447908390575e-01,6.900222612800457345e-01,1.012706152591939635e+00
4.560000000000000000e+02,-7.067431317268367819e-01,7.253594178663875791e-01,1.012734979809881697e+00
4.570000000000000000e+02,-6.704751608335174362e-01,7.588831759080634232e-01,1.012640417903136969e+00
4.580000000000000000e+02,-6.325310020381142984e-01,7.905097260099691603e-01,1.012423377572692074e+00
4.590000000000000000e+02,-5.930055157376158403e-01,8.201600017968500023e-01,1.012085950027291403e+00
4.600000000000000000e+02,-5.519975156477733291e-01,8.477598775792386521e-01,1.011631389051604879e+00
4.610000000000000000e+02,-5.096095217688113577e-01,8.732403536676792699e-01,1.011064083009128645e+00
4.620000000000000000e+02,-4.659475040854273997e-01,8.965377288719506010e-01,1.010389516896486040e+00
4.630000000000000000e+02,-4.211206176418298419e-01,9.175937597540421153e-01,1.009614224613834876e+00
4.640000000000000000e+02,-3.752409296541277528e-01,9.363558062367485224e-01,1.008745731669267398e+00
4.650000000000000000e+02,-3.284231393422903378e-01,9.527769632038630698e-01,1.007792488594462910e+00
4.660000000000000000e+02,-2.807842911820971898e-01,9.668161777629679099e-01,1.006763795415204443e+00
4.670000000000000000e+02,-2.324434822939487888e-01,9.784383518776653688e-01,1.005669717594210644e+00
4.680000000000000000e+02,-1.835215647000655315e-01,9.876144301126686953e-01,1.004520993945239304e+00
4.690000000000000000e+02,-1.341408431944320911e-01,9.943214722723903165e-01,1.003328937106294561e+00
4.700000000000000000e+02,-8.442476958081257532e-02,9.985427107514309730e-01,1.002105327255368605e+00
4.710000000000000000e+02,-3.449763404324102112e-02,1.000267592453593091e+00,1.000862299853225945e+00
4.720000000000000000e+02,1.551574557943863342e-02,9.994918051746211063e-01,9.996122283026096511e-01
4.730000000000000000e+02,6.549033583816968318e-02,9.962172883827126180e-01,9.983676025196335235e-01
4.740000000000000000e+02,1.153012002573053085e-01,9.904522283698473650e-01,9.971409045182989539e-01
4.750000000000000000e+02,1.648238116757976823e-01,9.822110377860574504e-01,9.959444822097779371e-01
4.760000000000000000e+02,2.139343635651005660e-01,9.715143196078024346e-01,9.947904227107415842e-01
4.770000000000000000e+02,2.625100795454906599e-01,9.583888156305279127e-01,9.936904265356821808e-01
4.780000000000000000e+02,3.104295203270170389e-01,9.428673396141770136e-01,9.926556841128638675e-01
4.790000000000000000e+02,3.575728873077259062e-01,9.249886952487906822e-01,9.916967561082590255e-01
4.800000000000000000e+02,4.038223220701654403e-01,9.047975791452823602e-01,9.908234590628665073e-01
4.810000000000000000e+02,4.490622010274295528e-01,8.823444690939108437e-01,9.900447578429042439e-01
4.820000000000000000e+02,4.931794244821250950e-01,8.576854978698046361e-01,9.893686663669386538e-01
4.830000000000000000e+02,5.360636993756153768e-01,8.308823129010238784e-01,9.888021580073665939e-01
4.840000000000000000e+02,5.776078150206666040e-01,8.020019221499905537e-01,9.883510869651674913e-01
4.850000000000000000e+02,6.177079111281661428e-01,7.711165265935822077e-01,9.880201217870379082e-01
4.860000000000000000e+02,6.562637374578452754e-01,7.383033397206899551e-01,9.878126920347116702e-01
4.870000000000000000e+02,6.931789044438797509e-01,7.036443944984959176e-01,9.877309489305132750e-01
4.880000000000000000e+02,7.283611241688044968e-01,6.672263382900557316e-01,9.877757405952023451e-01
4.890000000000000000e+02,7.617224410833073334e-01,6.291402162358903372e-01,9.879466022691992810e-01
4.900000000000000000e+02,7.931794518951018613e-01,5.894812436411351886e-01,9.882417616723722098e-01
4.910000000000000000e+02,8.226535140771585874e-01,5.483485679372772648e-01,9.886581594172784149e-01
4.920000000000000000e+02,8.500709424740224840e-01,5.058450208135761850e-01,9.891914841528712810e-01
4.930000000000000000e+02,8.753631935147012655e-01,4.620768611378411328e-01,9.898362218868614892e-01
4.940000000000000000e+02,8.984670365715933249e-01,4.171535093092614832e-01,9.905857187213901183e-01
4.950000000000000000e+02,9.193247120370564573e-01,3.711872737074086714e-01,9.914322560439293719e-01
4.960000000000000000e+02,9.378840757224269353e-01,3.242930699212873136e-01,9.923671370479193454e-01
4.970000000000000000e+02,9.540987292184912594e-01,2.765881334603627617e-01,9.933807833189784997e-01
4.980000000000000000e+02,9.679281358915093891e-01,2.281917266657872978e-01,9.944628401147654895e-01
4.990000000000000000e+02,9.793377222247987568e-01,1.792248405545473489e-01,9.956022888906292945e-01
5.000000000000000000e+02,9.882989642525261687e-01,1.298098923419210293e-01,9.967875655787631350e-01
5.010000000000000000e+02,9.947894588696222229e-01,8.007041939843992373e-02,9.980066831142755390e-01
5.020000000000000000e+02,9.987929798395441816e-01,3.013077040646271187e-02,9.992473567150643721e-01
5.030000000000000000e+02,1.000299518359867301e+00,-1.988420551153065319e-02,1.000497130460556328e+00
5.040000000000000000e+02,9.993053080842907443e-01,-6.984947091574519873e-02,1.001743503773619981e+00
5.050000000000000000e+02,9.958128345385034441e-01,-1.196401126426703820e-01,1.002974056486387822e+00
5.060000000000000000e+02,9.898308289063699750e-01,-1.691316540879888863e-01,1.004176571260259276e+00
5.070000000000000000e+02,9.813742462019705570e-01,-2.182003663980874308e-01,1.005339152229109967e+00
5.080000000000000000e+02,9.704642278820662105e-01,-2.667235777921907469e-01,1.006450338838932312e+00
5.090000000000000000e+02,9.571280489924566259e-01,-3.145799802418135505e-01,1.007499213963487961e+00
5.100000000000000000e+02,9.413990499803659429e-01,-3.616499327408318476e-01,1.008475505481111645e+00
5.110000000000000000e+02,9.233165533433242977e-01,-4.078157604079980514e-01,1.009369680600199937e+00
5.120000000000000000e+02,9.029257653229243452e-01,-4.529620486741442464e-01,1.010173032318258945e+00
5.130000000000000000e+02,8.802776628892171606e-01,-4.969759318186051100e-01,1.010877757490327378e+00
5.140000000000000000e+02,8.554288662982869607e-01,-5.397473751335194470e-01,1.011477026066285312e+00
5.150000000000000000e+02,8.284414975416110050e-01,-5.811694500105999417e-01,1.011965041132652177e+00
5.160000000000000000e+02,7.993830250410810523e-01,-6.211386012626539666e-01,1.012337089462969297e+00
5.170000000000000000e+02,7.683260949779483484e-01,-6.595549060115514228e-01,1.012589582342209304e+00
5.180000000000000000e+02,7.353483496773707273e-01,-6.963223234954200036e-01,1.012720086485546567e+00
5.190000000000000000e+02,7.005322335025997438e-01,-7.313489351705499963e-01,1.012727344921247052e+00
5.200000000000000000e+02,6.639647867440722218e-01,-7.645471745077535575e-01,1.012611287752556599e+00
5.210000000000000000e+02,6.257374280186844828e-01,-7.958340459086877816e-01,1.012373032755628843e+00
5.220000000000000000e+02,5.859457257232500993e-01,-8.251313321948502422e-01,1.012014875811118930e+00
5.230000000000000000e+02,5.446891591135075705e-01,-8.523657901505256040e-01,1.011540271207582720e+00
5.240000000000000000e+02,5.020708696059812404e-01,-8.774693336308246883e-01,1.010953801896718574e+00
5.250000000000000000e+02,4.581974029244400004e-01,-9.003792037770467216e-01,1.010261139825189058e+00
5.260000000000000000e+02,4.131784427355876810e-01,-9.210381259138260557e-01,1.009468996516613259e+00
5.270000000000000000e+02,3.671265364398963449e-01,-9.393944527358208951e-01,1.008585064131522380e+00
5.280000000000000000e+02,3.201568138031052890e-01,-9.554022934259761568e-01,1.007617947293601546e+00
5.290000000000000000e+02,2.723866991318064645e-01,-9.690216283825664467e-01,1.006577086038184188e+00
5.300000000000000000e+02,2.239356177126781422e-01,-9.802184092682003635e-01,1.005472670314136341e+00
5.310000000000000000e+02,1.749246972492681240e-01,-9.889646441306637614e-01,1.004315546553093297e+00
5.320000000000000000e+02,1.254764650427349360e-01,-9.952384673828005290e-01,1.003117116910127615e+00
5.330000000000000000e+02,7.571454167359489840e-02,-9.990241944664802753e-01,1.001889231876579300e+00
5.340000000000000000e+02,2.576333195027088324e-02,-1.000312361063993905e+00,1.000644077067666338e+00
5.350000000000000000e+02,-2.425228610292881615e-02,-9.990997467588474956e-01,9.993940550927904454e-01
5.360000000000000000e+02,-7.420727344087119093e-02,-9.953893830868039139e-01,9.981516635228617762e-01
5.370000000000000000e+02,-1.239767425952113811e-01,-9.891905459570433656e-01,9.969293700735839536e-01
5.380000000000000000e+02,-1.734362698930635438e-01,-9.805187324623901857e-01,9.957394862232148425e-01
5.390000000000000000e+02,-2.224622065161830642e-01,-9.693956221365810366e-01,9.945940405741520163e-01
5.400000000000000000e+02,-2.709319876230121271e-01,-9.558490227554303775e-01,9.935046533458548046e-01
5.410000000000000000e+02,-3.187244387607836571e-01,-9.399128008173911475e-01,9.924824134481020632e-01
5.420000000000000000e+02,-3.657200788016532478e-01,-9.216267968773085295e-01,9.915377596244205893e-01
5.430000000000000000e+02,-4.118014186455186687e-01,-9.010367259450325905e-01,9.906803671720791904e-01
5.440000000000000000e+02,-4.568532549427702927e-01,-8.781940631978940592e-01,9.899190417341362513e-01
5.450000000000000000e+02,-5.007629581026650234e-01,-8.531559152927608025e-01,9.892616216182450462e-01
5.460000000000000000e+02,-5.434207538673030413e-01,-8.259848775993956504e-01,9.887148900247211269e-01
5.470000000000000000e+02,-5.847199977472727905e-01,-7.967488777120319554e-01,9.882844984623371243e-01
5.480000000000000000e+02,-6.245574416328744105e-01,-7.655210056303882737e-01,9.879749024951809400e-01
5.490000000000000000e+02,-6.628334919143937798e-01,-7.323793310346685681e-01,9.877893107997359756e-01
5.500000000000000000e+02,-6.994524584661272470e-01,-6.974067081113621835e-01,9.877296483213593437e-01
5.510000000000000000e+02,-7.343227938716954117e-01,-6.606905684177774019e-01,9.877965341079802952e-01
5.520000000000000000e+02,-7.673573222925842430e-01,-6.223227023031482341e-01,9.879892741715052829e-01
5.530000000000000000e+02,-7.984734574077416713e-01,-5.823990294327611172e-01,9.883058694902578933e-01
5.540000000000000000e+02,-8.275934088793797105e-01,-5.410193589887921650e-01,9.887430390254263735e-01
5.550000000000000000e+02,-8.546443768288193299e-01,-4.982871401473512041e-01,9.892962573877185362e-01
5.560000000000000000e+02,-8.795587338361868790e-01,-4.543092034555418768e-01,9.899598065638448574e-01
5.570000000000000000e+02,-9.022741940089640256e-01,-4.091954937550936755e-01,9.907268409021734445e-01
5.580000000000000000e+02,-9.227339686967187538e-01,-3.630587953202577545e-01,9.915894643682908738e-01
5.590000000000000000e+02,-9.408869084627315971e-01,-3.160144498971211857e-01,9.925388189186037380e-01
5.600000000000000000e+02,-9.566876309575876869e-01,-2.681800683492417958e-01,9.935651827067237818e-01
5.610000000000000000e+02,-9.700966343750497822e-01,-2.196752366304892956e-01,9.946580767351463903e-01
5.620000000000000000e+02,-9.810803962065742789e-01,-1.706212168201605706e-01,9.958063784943542718e-01
5.630000000000000000e+02,-9.896114570475823546e-01,-1.211406439677814584e-01,9.969984410924460638e-01
5.640000000000000000e+02,-9.956684892459713998e-01,-7.135721950548287729e-02,9.982222163691353289e-01
5.650000000000000000e+02,-9.992363502212455728e-01,-2.139540199442059587e-02,9.994653805059875440e-01
5.660000000000000000e+02,-1.000306120320966663e+00,2.861990402162774283e-02,1.000715460686898428e+00
5.670000000000000000e+02,-9.988751251198852987e-01,7.856366027762201609e-02,1.001959961425347601e+00
